pair_id,model,m,backend,truth_country,choice_country,reason,valid,correct,choice_crop_compatible,error,crop_path,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,allowed_countries,country_pool,image_detail,temperature,top_p,max_tokens,seed
sierra_leone__idx047__t02_l09_h04_w06,gpt-5.4,3,openai,Sierra Leone,Nigeria,"The crop shows a green-white-green vertical tricolor pattern, matching the flag of Nigeria.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/sierra_leone__idx047__t02_l09_h04_w06.png,47,2,9,4,6,1,"[""Sierra Leone""]",4.807354922057604,unique,"[""Yemen"", ""Chad"", ""Sudan"", ""Peru"", ""Bulgaria"", ""Czech Republic"", ""Sierra Leone"", ""Cote d'Ivoire"", ""Ireland"", ""Lithuania"", ""Bahamas"", ""France"", ""Estonia"", ""Gabon"", ""Nigeria"", ""Mali"", ""Italy"", ""Armenia"", ""Luxembourg"", ""Belgium"", ""Hungary"", ""Russia"", ""Palestine"", ""Ukraine"", ""Netherlands"", ""Guinea"", ""Germany"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1981819631
sierra_leone__idx149__t07_l16_h04_w06,gpt-4o,3,openai,Sierra Leone,Estonia,"The flag has a blue stripe at the bottom, which matches Estonia's flag colors.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/sierra_leone__idx149__t07_l16_h04_w06.png,149,7,16,4,6,2,"[""Netherlands"", ""Sierra Leone""]",3.807354922057604,narrow,"[""Armenia"", ""Cote d'Ivoire"", ""Mali"", ""Hungary"", ""Austria"", ""Sierra Leone"", ""Guinea"", ""Nigeria"", ""Italy"", ""Ukraine"", ""Estonia"", ""Bahamas"", ""Gabon"", ""Czech Republic"", ""Palestine"", ""Netherlands"", ""Bulgaria"", ""Russia"", ""Germany"", ""Peru"", ""Luxembourg"", ""France"", ""Sudan"", ""Lithuania"", ""Chad"", ""Belgium"", ""Ireland"", ""Yemen""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,925654251
sierra_leone__idx149__t07_l16_h04_w06,gpt-5.4,3,openai,Sierra Leone,Ukraine,"The crop shows a white upper area with a blue horizontal band at the bottom, matching the blue-and-yellow horizontal layout of Ukraine when only the lower stripe is visible.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/sierra_leone__idx149__t07_l16_h04_w06.png,149,7,16,4,6,2,"[""Netherlands"", ""Sierra Leone""]",3.807354922057604,narrow,"[""Armenia"", ""Cote d'Ivoire"", ""Mali"", ""Hungary"", ""Austria"", ""Sierra Leone"", ""Guinea"", ""Nigeria"", ""Italy"", ""Ukraine"", ""Estonia"", ""Bahamas"", ""Gabon"", ""Czech Republic"", ""Palestine"", ""Netherlands"", ""Bulgaria"", ""Russia"", ""Germany"", ""Peru"", ""Luxembourg"", ""France"", ""Sudan"", ""Lithuania"", ""Chad"", ""Belgium"", ""Ireland"", ""Yemen""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,925654251
sierra_leone__idx226__t11_l17_h04_w06,gpt-4o,3,openai,Sierra Leone,Ukraine,"The flag of Ukraine has a blue stripe, which matches the color seen in the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sierra_leone__idx226__t11_l17_h04_w06.png,226,11,17,4,6,10,"[""Armenia"", ""Chad"", ""Estonia"", ""France"", ""Gabon"", ""Netherlands"", ""Russia"", ""Sierra Leone"", ""Ukraine"", ""Czech Republic""]",1.4854268271702418,ambiguous,"[""France"", ""Ukraine"", ""Austria"", ""Italy"", ""Sierra Leone"", ""Belgium"", ""Estonia"", ""Ireland"", ""Hungary"", ""Russia"", ""Yemen"", ""Nigeria"", ""Sudan"", ""Guinea"", ""Armenia"", ""Palestine"", ""Gabon"", ""Luxembourg"", ""Germany"", ""Bahamas"", ""Lithuania"", ""Bulgaria"", ""Peru"", ""Netherlands"", ""Czech Republic"", ""Cote d'Ivoire"", ""Chad"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1383747146
sierra_leone__idx226__t11_l17_h04_w06,gpt-5.4,3,openai,Sierra Leone,Estonia,"The crop shows a solid blue horizontal band at the top, matching the top stripe of Estonia's blue-black-white flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sierra_leone__idx226__t11_l17_h04_w06.png,226,11,17,4,6,10,"[""Armenia"", ""Chad"", ""Estonia"", ""France"", ""Gabon"", ""Netherlands"", ""Russia"", ""Sierra Leone"", ""Ukraine"", ""Czech Republic""]",1.4854268271702418,ambiguous,"[""France"", ""Ukraine"", ""Austria"", ""Italy"", ""Sierra Leone"", ""Belgium"", ""Estonia"", ""Ireland"", ""Hungary"", ""Russia"", ""Yemen"", ""Nigeria"", ""Sudan"", ""Guinea"", ""Armenia"", ""Palestine"", ""Gabon"", ""Luxembourg"", ""Germany"", ""Bahamas"", ""Lithuania"", ""Bulgaria"", ""Peru"", ""Netherlands"", ""Czech Republic"", ""Cote d'Ivoire"", ""Chad"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1383747146
sudan__idx126__t06_l12_h04_w06,gpt-4o,3,openai,Sudan,France,"The flag has a vertical blue stripe, which is part of the French flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx126__t06_l12_h04_w06.png,126,6,12,4,6,18,"[""Austria"", ""Bulgaria"", ""Cote d'Ivoire"", ""Estonia"", ""France"", ""Hungary"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Nigeria"", ""Peru"", ""Russia"", ""Sierra Leone"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.6374299206152918,ambiguous,"[""Belgium"", ""Estonia"", ""Ireland"", ""Lithuania"", ""Italy"", ""Palestine"", ""Netherlands"", ""Chad"", ""Hungary"", ""Germany"", ""Cote d'Ivoire"", ""Gabon"", ""Luxembourg"", ""Sudan"", ""Bulgaria"", ""Austria"", ""Peru"", ""Sierra Leone"", ""Czech Republic"", ""Bahamas"", ""Guinea"", ""Yemen"", ""Ukraine"", ""Russia"", ""France"", ""Nigeria"", ""Armenia"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,710931366
sudan__idx126__t06_l12_h04_w06,gpt-5.4,3,openai,Sudan,Austria,"The crop shows a plain white horizontal band, which matches the middle stripe of Austria's red-white-red flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx126__t06_l12_h04_w06.png,126,6,12,4,6,18,"[""Austria"", ""Bulgaria"", ""Cote d'Ivoire"", ""Estonia"", ""France"", ""Hungary"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Nigeria"", ""Peru"", ""Russia"", ""Sierra Leone"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.6374299206152918,ambiguous,"[""Belgium"", ""Estonia"", ""Ireland"", ""Lithuania"", ""Italy"", ""Palestine"", ""Netherlands"", ""Chad"", ""Hungary"", ""Germany"", ""Cote d'Ivoire"", ""Gabon"", ""Luxembourg"", ""Sudan"", ""Bulgaria"", ""Austria"", ""Peru"", ""Sierra Leone"", ""Czech Republic"", ""Bahamas"", ""Guinea"", ""Yemen"", ""Ukraine"", ""Russia"", ""France"", ""Nigeria"", ""Armenia"", ""Mali""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,710931366
sudan__idx180__t09_l09_h04_w06,gpt-4o,3,openai,Sudan,Sudan,The flag has a green triangle on the left side.,True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx180__t09_l09_h04_w06.png,180,9,9,4,6,1,"[""Sudan""]",4.807354922057604,unique,"[""Gabon"", ""Luxembourg"", ""Cote d'Ivoire"", ""Czech Republic"", ""Austria"", ""Netherlands"", ""Peru"", ""Ireland"", ""Belgium"", ""Ukraine"", ""Chad"", ""Lithuania"", ""Mali"", ""Palestine"", ""Yemen"", ""Estonia"", ""Germany"", ""Hungary"", ""Armenia"", ""France"", ""Sudan"", ""Russia"", ""Guinea"", ""Italy"", ""Nigeria"", ""Sierra Leone"", ""Bulgaria"", ""Bahamas""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,392505191
sudan__idx180__t09_l09_h04_w06,gpt-5.4,3,openai,Sudan,Sudan,"The crop shows a green triangle at the hoist with horizontal white and black bands, matching the Sudanese flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx180__t09_l09_h04_w06.png,180,9,9,4,6,1,"[""Sudan""]",4.807354922057604,unique,"[""Gabon"", ""Luxembourg"", ""Cote d'Ivoire"", ""Czech Republic"", ""Austria"", ""Netherlands"", ""Peru"", ""Ireland"", ""Belgium"", ""Ukraine"", ""Chad"", ""Lithuania"", ""Mali"", ""Palestine"", ""Yemen"", ""Estonia"", ""Germany"", ""Hungary"", ""Armenia"", ""France"", ""Sudan"", ""Russia"", ""Guinea"", ""Italy"", ""Nigeria"", ""Sierra Leone"", ""Bulgaria"", ""Bahamas""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,392505191
sudan__idx185__t09_l14_h04_w06,gpt-4o,3,openai,Sudan,Yemen,"The flag has a horizontal black stripe, which matches Yemen's flag colors.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx185__t09_l14_h04_w06.png,185,9,14,4,6,2,"[""Yemen"", ""Sudan""]",3.807354922057604,narrow,"[""Luxembourg"", ""Mali"", ""Belgium"", ""Ireland"", ""Palestine"", ""Guinea"", ""Czech Republic"", ""Sierra Leone"", ""Peru"", ""Armenia"", ""Sudan"", ""Bahamas"", ""Bulgaria"", ""Ukraine"", ""Italy"", ""Estonia"", ""Germany"", ""Austria"", ""Lithuania"", ""Russia"", ""Netherlands"", ""Yemen"", ""France"", ""Hungary"", ""Nigeria"", ""Gabon"", ""Cote d'Ivoire"", ""Chad""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1644616993
sudan__idx185__t09_l14_h04_w06,gpt-5.4,3,openai,Sudan,Luxembourg,"The crop shows a white horizontal band above a darker lower band, matching the middle white stripe over the blue stripe of Luxembourg.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx185__t09_l14_h04_w06.png,185,9,14,4,6,2,"[""Yemen"", ""Sudan""]",3.807354922057604,narrow,"[""Luxembourg"", ""Mali"", ""Belgium"", ""Ireland"", ""Palestine"", ""Guinea"", ""Czech Republic"", ""Sierra Leone"", ""Peru"", ""Armenia"", ""Sudan"", ""Bahamas"", ""Bulgaria"", ""Ukraine"", ""Italy"", ""Estonia"", ""Germany"", ""Austria"", ""Lithuania"", ""Russia"", ""Netherlands"", ""Yemen"", ""France"", ""Hungary"", ""Nigeria"", ""Gabon"", ""Cote d'Ivoire"", ""Chad""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1644616993
sudan__idx238__t12_l10_h04_w06,gpt-4o,3,openai,Sudan,Estonia,"The flag of Estonia has a black stripe, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx238__t12_l10_h04_w06.png,238,12,10,4,6,7,"[""Belgium"", ""Estonia"", ""Germany"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Sudan""]",2.0,moderate,"[""Bulgaria"", ""Netherlands"", ""France"", ""Sierra Leone"", ""Lithuania"", ""Palestine"", ""Nigeria"", ""Hungary"", ""Armenia"", ""Sudan"", ""Guinea"", ""Ukraine"", ""Mali"", ""Estonia"", ""Russia"", ""Belgium"", ""Austria"", ""Italy"", ""Germany"", ""Yemen"", ""Ireland"", ""Bahamas"", ""Peru"", ""Chad"", ""Gabon"", ""Cote d'Ivoire"", ""Luxembourg"", ""Czech Republic""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2004547010
sudan__idx238__t12_l10_h04_w06,gpt-5.4,3,openai,Sudan,France,"The crop appears uniformly dark with no visible distinguishing features, so I am making a best guess from the allowed countries.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/sudan__idx238__t12_l10_h04_w06.png,238,12,10,4,6,7,"[""Belgium"", ""Estonia"", ""Germany"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Sudan""]",2.0,moderate,"[""Bulgaria"", ""Netherlands"", ""France"", ""Sierra Leone"", ""Lithuania"", ""Palestine"", ""Nigeria"", ""Hungary"", ""Armenia"", ""Sudan"", ""Guinea"", ""Ukraine"", ""Mali"", ""Estonia"", ""Russia"", ""Belgium"", ""Austria"", ""Italy"", ""Germany"", ""Yemen"", ""Ireland"", ""Bahamas"", ""Peru"", ""Chad"", ""Gabon"", ""Cote d'Ivoire"", ""Luxembourg"", ""Czech Republic""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2004547010
ukraine__idx073__t03_l16_h04_w06,gpt-4o,3,openai,Ukraine,Estonia,The flag of Estonia has a blue stripe at the top.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ukraine__idx073__t03_l16_h04_w06.png,73,3,16,4,6,10,"[""Armenia"", ""Chad"", ""Estonia"", ""France"", ""Gabon"", ""Netherlands"", ""Russia"", ""Sierra Leone"", ""Ukraine"", ""Czech Republic""]",1.4854268271702418,ambiguous,"[""France"", ""Czech Republic"", ""Estonia"", ""Ukraine"", ""Guinea"", ""Luxembourg"", ""Ireland"", ""Sierra Leone"", ""Russia"", ""Sudan"", ""Yemen"", ""Gabon"", ""Netherlands"", ""Lithuania"", ""Belgium"", ""Palestine"", ""Armenia"", ""Germany"", ""Austria"", ""Cote d'Ivoire"", ""Nigeria"", ""Chad"", ""Hungary"", ""Mali"", ""Bahamas"", ""Peru"", ""Bulgaria"", ""Italy""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1511592651
ukraine__idx073__t03_l16_h04_w06,gpt-5.4,3,openai,Ukraine,Ukraine,"The crop shows two equal horizontal bands of blue over yellow, which matches the flag of Ukraine.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ukraine__idx073__t03_l16_h04_w06.png,73,3,16,4,6,10,"[""Armenia"", ""Chad"", ""Estonia"", ""France"", ""Gabon"", ""Netherlands"", ""Russia"", ""Sierra Leone"", ""Ukraine"", ""Czech Republic""]",1.4854268271702418,ambiguous,"[""France"", ""Czech Republic"", ""Estonia"", ""Ukraine"", ""Guinea"", ""Luxembourg"", ""Ireland"", ""Sierra Leone"", ""Russia"", ""Sudan"", ""Yemen"", ""Gabon"", ""Netherlands"", ""Lithuania"", ""Belgium"", ""Palestine"", ""Armenia"", ""Germany"", ""Austria"", ""Cote d'Ivoire"", ""Nigeria"", ""Chad"", ""Hungary"", ""Mali"", ""Bahamas"", ""Peru"", ""Bulgaria"", ""Italy""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1511592651
ukraine__idx106__t05_l11_h04_w06,gpt-4o,3,openai,Ukraine,Ukraine,"The flag has two horizontal stripes, blue on top and yellow on the bottom.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ukraine__idx106__t05_l11_h04_w06.png,106,5,11,4,6,1,"[""Ukraine""]",4.807354922057604,unique,"[""Italy"", ""Bulgaria"", ""Chad"", ""Netherlands"", ""Ireland"", ""Sierra Leone"", ""Ukraine"", ""Guinea"", ""Germany"", ""Bahamas"", ""Armenia"", ""Russia"", ""Palestine"", ""Sudan"", ""Mali"", ""Peru"", ""Austria"", ""Estonia"", ""Belgium"", ""Cote d'Ivoire"", ""France"", ""Hungary"", ""Lithuania"", ""Nigeria"", ""Czech Republic"", ""Luxembourg"", ""Gabon"", ""Yemen""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,438620490
ukraine__idx106__t05_l11_h04_w06,gpt-5.4,3,openai,Ukraine,Ukraine,"The flag shows two horizontal bands of blue over yellow, which matches Ukraine.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ukraine__idx106__t05_l11_h04_w06.png,106,5,11,4,6,1,"[""Ukraine""]",4.807354922057604,unique,"[""Italy"", ""Bulgaria"", ""Chad"", ""Netherlands"", ""Ireland"", ""Sierra Leone"", ""Ukraine"", ""Guinea"", ""Germany"", ""Bahamas"", ""Armenia"", ""Russia"", ""Palestine"", ""Sudan"", ""Mali"", ""Peru"", ""Austria"", ""Estonia"", ""Belgium"", ""Cote d'Ivoire"", ""France"", ""Hungary"", ""Lithuania"", ""Nigeria"", ""Czech Republic"", ""Luxembourg"", ""Gabon"", ""Yemen""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,438620490
ukraine__idx223__t11_l14_h04_w06,gpt-4o,3,openai,Ukraine,Lithuania,The flag of Lithuania has a yellow stripe.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ukraine__idx223__t11_l14_h04_w06.png,223,11,14,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Yemen"", ""Peru"", ""Netherlands"", ""Sierra Leone"", ""Ireland"", ""Chad"", ""Luxembourg"", ""Germany"", ""Estonia"", ""Italy"", ""Guinea"", ""Hungary"", ""Palestine"", ""Bulgaria"", ""Ukraine"", ""Russia"", ""Cote d'Ivoire"", ""Bahamas"", ""Belgium"", ""Gabon"", ""Lithuania"", ""France"", ""Armenia"", ""Nigeria"", ""Czech Republic"", ""Austria"", ""Mali"", ""Sudan""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,310944126
ukraine__idx223__t11_l14_h04_w06,gpt-5.4,3,openai,Ukraine,Ukraine,"The crop shows a solid yellow horizontal band, which matches the bottom half of Ukraine's blue-over-yellow flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/ukraine__idx223__t11_l14_h04_w06.png,223,11,14,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Yemen"", ""Peru"", ""Netherlands"", ""Sierra Leone"", ""Ireland"", ""Chad"", ""Luxembourg"", ""Germany"", ""Estonia"", ""Italy"", ""Guinea"", ""Hungary"", ""Palestine"", ""Bulgaria"", ""Ukraine"", ""Russia"", ""Cote d'Ivoire"", ""Bahamas"", ""Belgium"", ""Gabon"", ""Lithuania"", ""France"", ""Armenia"", ""Nigeria"", ""Czech Republic"", ""Austria"", ""Mali"", ""Sudan""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,310944126
yemen__idx012__t00_l12_h04_w06,gpt-4o,3,openai,Yemen,Austria,"The flag of Austria has a red stripe, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/yemen__idx012__t00_l12_h04_w06.png,12,0,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Sierra Leone"", ""Gabon"", ""Sudan"", ""Russia"", ""France"", ""Yemen"", ""Nigeria"", ""Estonia"", ""Cote d'Ivoire"", ""Belgium"", ""Peru"", ""Mali"", ""Palestine"", ""Czech Republic"", ""Ireland"", ""Luxembourg"", ""Armenia"", ""Ukraine"", ""Netherlands"", ""Hungary"", ""Guinea"", ""Italy"", ""Bulgaria"", ""Chad"", ""Germany"", ""Bahamas"", ""Lithuania"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2079567342
yemen__idx012__t00_l12_h04_w06,gpt-5.4,3,openai,Yemen,Austria,"The crop shows a solid red horizontal band, which matches the top or bottom stripe of Austria's red-white-red flag among the allowed options.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/yemen__idx012__t00_l12_h04_w06.png,12,0,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Sierra Leone"", ""Gabon"", ""Sudan"", ""Russia"", ""France"", ""Yemen"", ""Nigeria"", ""Estonia"", ""Cote d'Ivoire"", ""Belgium"", ""Peru"", ""Mali"", ""Palestine"", ""Czech Republic"", ""Ireland"", ""Luxembourg"", ""Armenia"", ""Ukraine"", ""Netherlands"", ""Hungary"", ""Guinea"", ""Italy"", ""Bulgaria"", ""Chad"", ""Germany"", ""Bahamas"", ""Lithuania"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2079567342
yemen__idx163__t08_l11_h04_w06,gpt-4o,3,openai,Yemen,Yemen,The flag has horizontal stripes of white and black.,True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/yemen__idx163__t08_l11_h04_w06.png,163,8,11,4,6,2,"[""Yemen"", ""Sudan""]",3.807354922057604,narrow,"[""Belgium"", ""Mali"", ""Nigeria"", ""Lithuania"", ""Bahamas"", ""Chad"", ""Gabon"", ""Ireland"", ""Yemen"", ""Palestine"", ""Germany"", ""Peru"", ""Hungary"", ""Bulgaria"", ""Netherlands"", ""Sierra Leone"", ""Estonia"", ""France"", ""Ukraine"", ""Cote d'Ivoire"", ""Austria"", ""Italy"", ""Armenia"", ""Czech Republic"", ""Luxembourg"", ""Guinea"", ""Russia"", ""Sudan""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1949378467
yemen__idx163__t08_l11_h04_w06,gpt-5.4,3,openai,Yemen,Germany,"The crop shows a horizontal black band beneath a white-looking area, which is most consistent with the black-red-gold tricolor of Germany when the red is washed out.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/yemen__idx163__t08_l11_h04_w06.png,163,8,11,4,6,2,"[""Yemen"", ""Sudan""]",3.807354922057604,narrow,"[""Belgium"", ""Mali"", ""Nigeria"", ""Lithuania"", ""Bahamas"", ""Chad"", ""Gabon"", ""Ireland"", ""Yemen"", ""Palestine"", ""Germany"", ""Peru"", ""Hungary"", ""Bulgaria"", ""Netherlands"", ""Sierra Leone"", ""Estonia"", ""France"", ""Ukraine"", ""Cote d'Ivoire"", ""Austria"", ""Italy"", ""Armenia"", ""Czech Republic"", ""Luxembourg"", ""Guinea"", ""Russia"", ""Sudan""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1949378467
yemen__idx213__t11_l04_h04_w06,gpt-4o,3,openai,Yemen,Estonia,"The flag has a black stripe, which is part of Estonia's flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/yemen__idx213__t11_l04_h04_w06.png,213,11,4,4,6,7,"[""Belgium"", ""Estonia"", ""Germany"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Sudan""]",2.0,moderate,"[""Nigeria"", ""Palestine"", ""Cote d'Ivoire"", ""Mali"", ""Luxembourg"", ""Estonia"", ""Yemen"", ""Germany"", ""Sudan"", ""Czech Republic"", ""Russia"", ""Guinea"", ""Ukraine"", ""Italy"", ""Chad"", ""Netherlands"", ""Bahamas"", ""Belgium"", ""Bulgaria"", ""Austria"", ""Hungary"", ""France"", ""Gabon"", ""Ireland"", ""Armenia"", ""Lithuania"", ""Sierra Leone"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1846138100
yemen__idx213__t11_l04_h04_w06,gpt-5.4,3,openai,Yemen,Germany,"The crop appears entirely black, which most plausibly matches the black top stripe of Germany's horizontal tricolor.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/yemen__idx213__t11_l04_h04_w06.png,213,11,4,4,6,7,"[""Belgium"", ""Estonia"", ""Germany"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Sudan""]",2.0,moderate,"[""Nigeria"", ""Palestine"", ""Cote d'Ivoire"", ""Mali"", ""Luxembourg"", ""Estonia"", ""Yemen"", ""Germany"", ""Sudan"", ""Czech Republic"", ""Russia"", ""Guinea"", ""Ukraine"", ""Italy"", ""Chad"", ""Netherlands"", ""Bahamas"", ""Belgium"", ""Bulgaria"", ""Austria"", ""Hungary"", ""France"", ""Gabon"", ""Ireland"", ""Armenia"", ""Lithuania"", ""Sierra Leone"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1846138100
